Wavenumber,Polystyrene_01,Polystyrene_02,Polystyrene_03,Polystyrene_04,Polystyrene_05,Polystyrene_06,Polystyrene_07,Polystyrene_08,Polystyrene_09,Polystyrene_10,Polystyrene_11,Polystyrene_12,Polystyrene_13,Polystyrene_14,Polystyrene_15,Polystyrene_16,Polystyrene_17,Polystyrene_18,Polystyrene_19,Polystyrene_20,PMMA_01,PMMA_02,PMMA_03,PMMA_04,PMMA_05,PMMA_06,PMMA_07,PMMA_08,PMMA_09,PMMA_10,PMMA_11,PMMA_12,PMMA_13,PMMA_14,PMMA_15,PMMA_16,PMMA_17,PMMA_18,PMMA_19,PMMA_20,Polyethylene_01,Polyethylene_02,Polyethylene_03,Polyethylene_04,Polyethylene_05,Polyethylene_06,Polyethylene_07,Polyethylene_08,Polyethylene_09,Polyethylene_10,Polyethylene_11,Polyethylene_12,Polyethylene_13,Polyethylene_14,Polyethylene_15,Polyethylene_16,Polyethylene_17,Polyethylene_18,Polyethylene_19,Polyethylene_20
2585.053929,0.014709,0.003490,0.022747,0.017926,0.025308,0.000000,0.000000,0.050477,0.013946,0.016566,0.040940,0.007385,0.024481,0.017740,0.000000,0.029060,0.031144,0.048983,0.051296,0.002976,0.007686,0.021603,0.029639,0.003369,0.034225,0.054406,0.000000,0.016428,0.000000,0.048260,0.016356,0.003156,0.000000,0.002088,0.051901,0.000000,0.000987,0.063473,0.001272,0.035276,0.044640,0.050174,0.013395,0.055359,0.024189,0.000000,0.052930,0.026350,0.008256,0.026515,0.000000,0.006108,0.022009,0.000000,0.000000,0.033865,0.008157,0.028342,0.008418,0.000000
2589.984592,0.004976,0.000000,0.009962,0.040386,0.003900,0.000000,0.000000,0.045534,0.046973,0.016209,0.006787,0.030819,0.048656,0.004849,0.016122,0.000000,0.024469,0.012634,0.016034,0.000000,0.022095,0.035392,0.030351,0.000000,0.010009,0.015825,0.000000,0.000000,0.016428,0.031841,0.036302,0.042520,0.000000,0.008233,0.010852,0.018832,0.000809,0.005541,0.016560,0.032979,0.014919,0.003879,0.011725,0.052797,0.006911,0.008608,0.039269,0.019318,0.030974,0.017721,0.000000,0.020262,0.004565,0.000000,0.000000,0.000000,0.007678,0.031449,0.017926,0.027083
2594.915254,0.002584,0.002340,0.024631,0.000000,0.027806,0.011331,0.031684,0.028899,0.007406,0.000897,0.047252,0.006653,0.042428,0.000000,0.000000,0.023762,0.000000,0.021029,0.033005,0.000000,0.037247,0.000000,0.000000,0.000986,0.044007,0.006312,0.048319,0.000000,0.028066,0.002847,0.044522,0.011818,0.000000,0.026142,0.010152,0.047979,0.014129,0.029780,0.000000,0.040941,0.002902,0.002663,0.007842,0.019427,0.022049,0.000000,0.017412,0.006528,0.002373,0.011682,0.047502,0.033630,0.021549,0.000000,0.043940,0.000000,0.004029,0.051225,0.017078,0.000000
2599.845917,0.014926,0.000000,0.004611,0.031394,0.014173,0.000000,0.041908,0.041481,0.019188,0.044946,0.006063,0.028580,0.011638,0.000000,0.011824,0.026269,0.000000,0.054234,0.013705,0.011863,0.001456,0.000000,0.000000,0.033983,0.035541,0.045795,0.010937,0.000000,0.000000,0.001109,0.050016,0.000000,0.003086,0.000000,0.000205,0.000000,0.022959,0.024325,0.035756,0.013483,0.018305,0.010461,0.010106,0.011100,0.054966,0.005831,0.037213,0.000111,0.000000,0.017303,0.000000,0.024848,0.068490,0.025563,0.000000,0.041433,0.020450,0.044272,0.009202,0.015271
2604.776579,0.000000,0.000000,0.025945,0.000098,0.046673,0.017104,0.000629,0.046451,0.009643,0.030585,0.031479,0.000000,0.028972,0.000000,0.000000,0.000000,0.020661,0.019859,0.021078,0.000000,0.019462,0.002954,0.025232,0.013359,0.032206,0.019918,0.000000,0.000000,0.024005,0.012426,0.009820,0.005928,0.000000,0.012830,0.026106,0.044092,0.027017,0.042767,0.006503,0.013479,0.000000,0.042483,0.005790,0.047210,0.000000,0.014039,0.000000,0.053116,0.033571,0.025066,0.000000,0.032915,0.034448,0.017794,0.000000,0.008431,0.000000,0.000000,0.011592,0.046491
2609.707242,0.026961,0.009117,0.019671,0.052640,0.029053,0.000000,0.035556,0.041882,0.030661,0.034192,0.007820,0.011284,0.016012,0.025951,0.033304,0.051444,0.025025,0.000000,0.020778,0.008338,0.004262,0.005665,0.038416,0.025483,0.016387,0.033950,0.024526,0.014245,0.048554,0.024380,0.040848,0.013068,0.000000,0.010601,0.004285,0.032432,0.028891,0.000000,0.019157,0.027409,0.003517,0.037271,0.007847,0.013202,0.000000,0.000000,0.027980,0.006120,0.009244,0.022941,0.034995,0.028051,0.013244,0.000000,0.000000,0.025771,0.019750,0.015892,0.011210,0.046553
2614.637904,0.014215,0.016578,0.017343,0.018229,0.059646,0.000000,0.000000,0.040169,0.018348,0.028811,0.015337,0.029961,0.020062,0.000000,0.000000,0.000000,0.037240,0.007356,0.013347,0.000000,0.030055,0.000000,0.026675,0.000000,0.022700,0.040553,0.037375,0.029958,0.000000,0.006885,0.000000,0.025717,0.021699,0.023092,0.028338,0.033298,0.019470,0.000000,0.028047,0.009291,0.046978,0.046855,0.017191,0.027279,0.000000,0.004105,0.013373,0.032662,0.002341,0.052849,0.008958,0.010216,0.047376,0.019271,0.000000,0.000000,0.007248,0.023210,0.000000,0.025467
2619.568567,0.020620,0.021200,0.013523,0.007023,0.042960,0.000000,0.000000,0.007263,0.015000,0.023501,0.053489,0.020579,0.017563,0.000000,0.026323,0.035431,0.004094,0.017642,0.029753,0.000000,0.014632,0.010645,0.013705,0.000000,0.010085,0.005452,0.000000,0.002967,0.041454,0.028132,0.023135,0.003022,0.012311,0.030040,0.023875,0.039010,0.018838,0.004818,0.020562,0.016461,0.019667,0.001739,0.004967,0.046277,0.005559,0.044998,0.047337,0.049440,0.005937,0.029607,0.000000,0.001237,0.023599,0.026489,0.018796,0.033709,0.012975,0.019288,0.009451,0.032034
2624.499230,0.012862,0.000000,0.011631,0.030325,0.044826,0.000000,0.000000,0.031442,0.004769,0.011979,0.020275,0.000000,0.011003,0.009952,0.046871,0.006475,0.037067,0.056319,0.049308,0.024681,0.014736,0.041596,0.011609,0.000000,0.026197,0.016184,0.005373,0.000000,0.013397,0.000000,0.041938,0.012209,0.020700,0.011156,0.025637,0.007618,0.029373,0.004730,0.000000,0.024704,0.008408,0.064478,0.017708,0.026964,0.037614,0.013933,0.009279,0.026707,0.042296,0.036564,0.000000,0.000000,0.040020,0.000000,0.000000,0.005289,0.000000,0.033175,0.001792,0.016714
2629.429892,0.003100,0.021717,0.008679,0.019920,0.034000,0.000000,0.019857,0.014149,0.014424,0.012118,0.018786,0.018370,0.000000,0.001436,0.000000,0.021998,0.020946,0.028265,0.059345,0.000000,0.000000,0.015671,0.037693,0.028716,0.011085,0.012867,0.018537,0.009457,0.029249,0.026394,0.039513,0.061048,0.003700,0.039992,0.000683,0.035655,0.006868,0.028130,0.000000,0.000000,0.008673,0.026853,0.000000,0.041947,0.015689,0.032712,0.064240,0.012945,0.020688,0.034386,0.000000,0.000000,0.008925,0.003547,0.000000,0.001424,0.026662,0.041259,0.013852,0.039186
2634.360555,0.000000,0.026226,0.008564,0.000000,0.033666,0.020712,0.000000,0.002565,0.030362,0.033780,0.020305,0.000000,0.000000,0.005352,0.000000,0.004178,0.017409,0.020231,0.051692,0.001091,0.004620,0.039987,0.018076,0.000000,0.043888,0.031411,0.000000,0.028261,0.015883,0.041474,0.002730,0.006481,0.000000,0.005807,0.038991,0.000000,0.000000,0.015538,0.000000,0.000000,0.028280,0.083002,0.000000,0.063542,0.027475,0.031276,0.071028,0.030289,0.006268,0.017874,0.004342,0.001913,0.019575,0.035383,0.003365,0.039812,0.016449,0.010856,0.000000,0.006118
2639.291217,0.011990,0.025572,0.022334,0.023284,0.041731,0.000000,0.044772,0.003315,0.000000,0.028349,0.024805,0.000000,0.025431,0.014430,0.004150,0.062270,0.024041,0.039309,0.022509,0.000000,0.004578,0.000000,0.000000,0.000000,0.023708,0.033584,0.021685,0.004948,0.000000,0.000000,0.012867,0.010951,0.000000,0.007483,0.014775,0.000980,0.033641,0.000000,0.000000,0.031064,0.028468,0.039430,0.028912,0.035929,0.042004,0.020267,0.062912,0.051710,0.000000,0.039170,0.004812,0.018308,0.057005,0.000000,0.000000,0.032691,0.000000,0.048083,0.047356,0.000000
2644.221880,0.006419,0.030142,0.000000,0.001331,0.046643,0.004278,0.008637,0.031604,0.007140,0.055264,0.056059,0.011825,0.042501,0.007141,0.029281,0.035409,0.044374,0.047951,0.052184,0.002500,0.000000,0.019756,0.035555,0.024368,0.026825,0.014076,0.000000,0.024310,0.000000,0.020326,0.000000,0.000000,0.010916,0.016155,0.000000,0.021439,0.000000,0.010903,0.000000,0.010749,0.006117,0.001995,0.001620,0.042430,0.000000,0.014308,0.045866,0.006463,0.000000,0.013622,0.015671,0.010429,0.032057,0.016476,0.011909,0.017906,0.005789,0.032961,0.034123,0.032473
2649.152542,0.020543,0.002518,0.035779,0.000000,0.017307,0.021195,0.006076,0.042904,0.001966,0.012724,0.009512,0.027398,0.006332,0.016847,0.000000,0.049805,0.036731,0.010775,0.033366,0.009426,0.025326,0.046843,0.027781,0.000000,0.029016,0.032081,0.001654,0.006813,0.060777,0.025313,0.014469,0.025908,0.000000,0.009960,0.017822,0.029473,0.028702,0.000000,0.000000,0.037249,0.033661,0.034479,0.017502,0.020211,0.001895,0.000000,0.014977,0.007647,0.012586,0.043229,0.000000,0.011978,0.035017,0.027167,0.000000,0.040292,0.000105,0.045623,0.020662,0.015657
2654.083205,0.016289,0.002020,0.002638,0.047142,0.039022,0.023018,0.000000,0.000000,0.004106,0.017644,0.008550,0.017646,0.030857,0.000000,0.014873,0.030940,0.042757,0.050421,0.058467,0.012431,0.010192,0.050229,0.030376,0.000961,0.028920,0.000000,0.011521,0.000000,0.000000,0.028794,0.003506,0.000765,0.000000,0.028922,0.021750,0.000000,0.041755,0.010714,0.018154,0.014981,0.012125,0.019976,0.000000,0.000000,0.000000,0.014035,0.023206,0.014918,0.000000,0.036328,0.000000,0.028268,0.039526,0.013914,0.003319,0.000000,0.012553,0.066897,0.005553,0.014160
2659.013867,0.000000,0.020020,0.022301,0.004305,0.077403,0.000000,0.029713,0.055461,0.000000,0.008202,0.040907,0.000000,0.015426,0.002439,0.000000,0.029388,0.014437,0.040101,0.002974,0.003873,0.006766,0.012978,0.042139,0.011421,0.000000,0.028665,0.021482,0.000000,0.014240,0.022769,0.032324,0.041876,0.016891,0.000000,0.019742,0.000000,0.000000,0.020814,0.000000,0.005107,0.011906,0.063890,0.000000,0.033742,0.016195,0.000000,0.046376,0.038364,0.009030,0.015484,0.015962,0.030048,0.048623,0.002892,0.020833,0.039862,0.019576,0.024971,0.024413,0.024859
2663.944530,0.017650,0.000000,0.002953,0.000000,0.028673,0.024280,0.000000,0.050534,0.022724,0.050985,0.002293,0.018025,0.027014,0.000000,0.018255,0.019392,0.021758,0.032765,0.052850,0.000000,0.004129,0.007178,0.047233,0.006168,0.046167,0.028629,0.014516,0.003487,0.044130,0.019938,0.014428,0.030597,0.021453,0.000000,0.035739,0.023132,0.000000,0.010425,0.000000,0.034911,0.026692,0.040007,0.000000,0.031605,0.000000,0.000000,0.035961,0.039211,0.009691,0.040022,0.031683,0.009698,0.021174,0.013405,0.024314,0.047681,0.000000,0.000000,0.009241,0.025958
2668.875193,0.000000,0.008969,0.000152,0.016745,0.025751,0.007295,0.000000,0.017284,0.000000,0.004542,0.024213,0.014662,0.008221,0.003250,0.000000,0.012268,0.006002,0.000000,0.015094,0.005495,0.010947,0.029037,0.033763,0.000000,0.025102,0.022887,0.001589,0.048832,0.024479,0.026091,0.038148,0.023509,0.005778,0.000000,0.040492,0.021042,0.003356,0.045850,0.013264,0.019171,0.000000,0.059134,0.001135,0.041084,0.038254,0.004735,0.017872,0.014566,0.000000,0.017354,0.045357,0.012089,0.013131,0.018697,0.000000,0.033928,0.014218,0.025750,0.034464,0.000000
2673.805855,0.005418,0.000000,0.041186,0.000000,0.017950,0.000439,0.000000,0.015846,0.005523,0.040297,0.050901,0.000000,0.018238,0.000673,0.023291,0.027929,0.017020,0.028320,0.047048,0.016588,0.014767,0.000241,0.020823,0.009232,0.013626,0.000000,0.007277,0.018584,0.022283,0.023137,0.025844,0.000252,0.000000,0.040613,0.059937,0.028391,0.024438,0.064109,0.041995,0.030495,0.000000,0.021970,0.039742,0.032646,0.000222,0.026717,0.025438,0.026547,0.008627,0.040161,0.030812,0.000000,0.029946,0.024593,0.000000,0.017323,0.024530,0.033738,0.017945,0.016935
2678.736518,0.011254,0.000000,0.000000,0.000000,0.004404,0.008344,0.019442,0.022913,0.000564,0.052226,0.030860,0.000000,0.020380,0.000000,0.000000,0.019729,0.019902,0.050037,0.017614,0.018343,0.000000,0.015678,0.000000,0.000000,0.006203,0.021281,0.000000,0.003938,0.000000,0.022875,0.022035,0.003222,0.016767,0.030013,0.017305,0.014510,0.001411,0.033304,0.000000,0.011785,0.011141,0.022885,0.004707,0.021598,0.000000,0.017209,0.015139,0.041728,0.000000,0.007451,0.000000,0.034272,0.049721,0.040014,0.043996,0.006468,0.014545,0.026685,0.015547,0.002848
2683.667180,0.000000,0.000000,0.000000,0.001731,0.051943,0.000000,0.020582,0.041939,0.000000,0.024179,0.022363,0.020690,0.000000,0.000000,0.000000,0.014029,0.018714,0.019948,0.042712,0.037953,0.012824,0.000000,0.029308,0.003987,0.011399,0.004835,0.052507,0.013421,0.008492,0.048828,0.058724,0.002500,0.000000,0.002314,0.040978,0.000000,0.037703,0.000000,0.008129,0.009499,0.030101,0.039982,0.021641,0.022149,0.000000,0.019928,0.037344,0.004282,0.018045,0.030070,0.004330,0.011818,0.026600,0.000000,0.023881,0.025055,0.005059,0.031360,0.000000,0.010283
2688.597843,0.018274,0.000000,0.000000,0.001396,0.031705,0.000000,0.000000,0.017428,0.001650,0.039644,0.018327,0.018410,0.026128,0.018190,0.041308,0.000000,0.039987,0.066732,0.021079,0.010970,0.012678,0.023871,0.021504,0.016603,0.012718,0.047801,0.006725,0.012085,0.000000,0.039311,0.048410,0.010869,0.004921,0.022193,0.000000,0.036452,0.030727,0.049828,0.009346,0.018080,0.009187,0.039058,0.011011,0.034405,0.000000,0.021267,0.029392,0.023715,0.045039,0.050678,0.022631,0.000000,0.052856,0.010250,0.000000,0.003398,0.020461,0.017431,0.002487,0.035719
2693.528505,0.019383,0.004909,0.000000,0.012072,0.036065,0.000000,0.004490,0.004456,0.000000,0.000000,0.014713,0.011490,0.020044,0.000000,0.011220,0.011266,0.034863,0.026355,0.000000,0.000000,0.011229,0.022553,0.047604,0.000000,0.023941,0.018303,0.008849,0.000438,0.000000,0.037624,0.005050,0.003191,0.000000,0.000000,0.053130,0.030121,0.001227,0.061626,0.029690,0.009873,0.030890,0.021067,0.020189,0.017838,0.009568,0.021621,0.054221,0.034277,0.050084,0.016898,0.000000,0.015813,0.004760,0.009297,0.025396,0.027154,0.000000,0.045765,0.022130,0.014713
2698.459168,0.013859,0.021287,0.043476,0.031010,0.063944,0.011391,0.009900,0.030601,0.000000,0.019975,0.020565,0.000000,0.000000,0.000000,0.000000,0.028117,0.040933,0.006694,0.008729,0.000000,0.000000,0.051882,0.046939,0.001053,0.008430,0.019776,0.019011,0.006518,0.025970,0.010585,0.052366,0.000000,0.038446,0.009588,0.018955,0.019238,0.033122,0.021536,0.025754,0.020748,0.037346,0.048120,0.000000,0.009895,0.000052,0.000000,0.044499,0.039471,0.000000,0.000000,0.000000,0.012600,0.022450,0.040874,0.014153,0.018612,0.000000,0.062628,0.000000,0.005808
2703.389831,0.009105,0.023132,0.008420,0.002299,0.075968,0.000000,0.020185,0.000000,0.004083,0.000000,0.033552,0.000000,0.033795,0.012002,0.048404,0.008339,0.029635,0.035883,0.021987,0.002838,0.008411,0.029061,0.032835,0.000000,0.025825,0.021485,0.024595,0.003910,0.034278,0.013221,0.041625,0.011284,0.032863,0.042358,0.042353,0.055605,0.000000,0.031566,0.002520,0.005960,0.009675,0.060458,0.038288,0.038992,0.016745,0.000000,0.025497,0.039766,0.015690,0.013446,0.000000,0.029594,0.016304,0.000000,0.018344,0.021228,0.000000,0.051137,0.014524,0.018913
2708.320493,0.010056,0.003883,0.021540,0.019729,0.014875,0.000000,0.004750,0.027046,0.009699,0.030039,0.053306,0.020717,0.021979,0.018699,0.027341,0.023479,0.046692,0.030535,0.026857,0.019291,0.000000,0.010805,0.048765,0.018422,0.026545,0.032629,0.020557,0.021757,0.006211,0.040189,0.051593,0.009131,0.000000,0.027219,0.015327,0.020623,0.011154,0.044329,0.026868,0.030404,0.016598,0.033145,0.023230,0.034560,0.002870,0.010620,0.057451,0.002231,0.028841,0.037265,0.011423,0.017185,0.000000,0.044385,0.037826,0.029552,0.000000,0.020881,0.034560,0.014960
2713.251156,0.000000,0.001939,0.000000,0.021714,0.049917,0.017892,0.033896,0.045423,0.010804,0.027201,0.048425,0.017000,0.026156,0.000000,0.028791,0.014494,0.029491,0.040355,0.000000,0.000000,0.017091,0.021115,0.023265,0.016125,0.011691,0.024865,0.002230,0.036415,0.008409,0.003594,0.036399,0.002920,0.000000,0.054532,0.029429,0.043744,0.023579,0.028611,0.011769,0.038253,0.014562,0.031053,0.012164,0.045614,0.020236,0.028328,0.000000,0.027092,0.012751,0.027104,0.000246,0.026176,0.074471,0.000000,0.007870,0.008336,0.014452,0.039528,0.045747,0.019052
2718.181818,0.012006,0.000000,0.011096,0.000000,0.042231,0.025862,0.000000,0.030110,0.007357,0.013414,0.021249,0.011510,0.028924,0.003814,0.000425,0.000000,0.044884,0.021316,0.004787,0.017030,0.034096,0.000000,0.023907,0.022079,0.063540,0.032744,0.000000,0.032342,0.027501,0.039707,0.000000,0.025915,0.006500,0.006493,0.031059,0.014022,0.043573,0.047314,0.024970,0.032723,0.029515,0.031790,0.035008,0.026862,0.016313,0.009565,0.007747,0.018508,0.000000,0.000615,0.006299,0.008327,0.035236,0.000000,0.022610,0.026457,0.014312,0.047153,0.010726,0.033552
2723.112481,0.006953,0.012625,0.016853,0.015055,0.038262,0.014270,0.000000,0.038706,0.048340,0.043981,0.018356,0.000000,0.015465,0.000000,0.019551,0.000546,0.036617,0.048992,0.013322,0.012563,0.026368,0.023572,0.009791,0.023758,0.022077,0.007991,0.011461,0.003021,0.035500,0.000000,0.022157,0.028336,0.018234,0.036692,0.008878,0.000000,0.033960,0.035066,0.042963,0.001601,0.027297,0.051349,0.000000,0.034637,0.032732,0.000000,0.023565,0.033828,0.007431,0.020306,0.000000,0.034008,0.075184,0.000000,0.003502,0.028823,0.017060,0.022057,0.000000,0.019560
2728.043143,0.018591,0.000945,0.037214,0.000000,0.039776,0.023303,0.000000,0.033598,0.017726,0.033556,0.043786,0.009748,0.004058,0.000000,0.017476,0.003596,0.040857,0.015404,0.022811,0.000000,0.005246,0.019188,0.019380,0.023675,0.030271,0.042540,0.000304,0.018661,0.001548,0.059172,0.000000,0.000000,0.029070,0.017649,0.009655,0.000000,0.046898,0.014604,0.000000,0.046611,0.022645,0.040009,0.009623,0.021719,0.026902,0.002051,0.044727,0.038188,0.003787,0.022031,0.021400,0.000000,0.048021,0.012239,0.040706,0.000000,0.026049,0.039231,0.021942,0.012754
2732.973806,0.000000,0.016327,0.000000,0.030151,0.030817,0.000000,0.000000,0.037866,0.000000,0.017978,0.000000,0.000000,0.015057,0.021170,0.000000,0.011952,0.026479,0.027920,0.030717,0.011844,0.001797,0.030740,0.028744,0.018218,0.026344,0.015611,0.004815,0.000000,0.040806,0.043856,0.004471,0.048059,0.006616,0.021617,0.000000,0.000000,0.000000,0.016876,0.000000,0.000000,0.044887,0.051202,0.029282,0.031889,0.004845,0.004034,0.070145,0.029276,0.001581,0.000000,0.001437,0.017819,0.019885,0.007936,0.025148,0.055879,0.004222,0.026895,0.033096,0.017113
2737.904468,0.021264,0.036971,0.015685,0.019222,0.059916,0.000000,0.000000,0.027430,0.000000,0.018229,0.023734,0.000000,0.015415,0.015804,0.019100,0.012530,0.005450,0.003008,0.011876,0.000000,0.001443,0.040063,0.043860,0.000000,0.021613,0.036899,0.014837,0.000000,0.036811,0.012808,0.016872,0.016786,0.000000,0.020592,0.030247,0.012610,0.078158,0.021193,0.000000,0.028438,0.028283,0.064489,0.051836,0.054544,0.037613,0.001855,0.051305,0.036314,0.025788,0.024218,0.000000,0.024952,0.064624,0.019253,0.037894,0.025243,0.012964,0.072455,0.000000,0.003655
2742.835131,0.019643,0.004879,0.010289,0.011358,0.042442,0.006236,0.021127,0.009940,0.000000,0.001254,0.025820,0.000000,0.061479,0.004284,0.004870,0.038034,0.001802,0.011173,0.000000,0.001410,0.017554,0.000000,0.012213,0.022305,0.036590,0.028181,0.019313,0.010375,0.020511,0.014433,0.051409,0.031908,0.012852,0.030094,0.017487,0.038232,0.004024,0.013689,0.000000,0.026585,0.027410,0.039669,0.016316,0.071020,0.006041,0.000000,0.043283,0.072561,0.022747,0.030453,0.000000,0.016628,0.053161,0.015216,0.024256,0.027379,0.000000,0.059923,0.047150,0.047695
2747.765794,0.014560,0.000000,0.000000,0.000000,0.037658,0.000000,0.007791,0.020884,0.006808,0.024181,0.011906,0.007381,0.054993,0.000000,0.031845,0.000000,0.063102,0.029414,0.032380,0.000000,0.000000,0.029366,0.039545,0.000000,0.049264,0.042458,0.038365,0.019984,0.000999,0.000000,0.030038,0.043606,0.012433,0.040385,0.016367,0.000000,0.025159,0.048946,0.012920,0.038568,0.010284,0.041391,0.058399,0.037325,0.001078,0.044661,0.039000,0.067628,0.009326,0.026058,0.000000,0.039207,0.079779,0.032032,0.000000,0.049345,0.000000,0.049051,0.023968,0.035162
2752.696456,0.009246,0.000000,0.004533,0.013211,0.053972,0.000000,0.000000,0.023662,0.000000,0.065262,0.014020,0.000000,0.014504,0.000000,0.032232,0.000000,0.034913,0.013892,0.020931,0.005552,0.002258,0.036879,0.066947,0.047626,0.023478,0.023165,0.012534,0.008091,0.030645,0.021847,0.033255,0.000000,0.000000,0.017366,0.042625,0.030271,0.048641,0.031639,0.013304,0.012879,0.026370,0.042370,0.048726,0.051588,0.034316,0.020646,0.008519,0.052728,0.054860,0.027181,0.029734,0.031843,0.058956,0.028754,0.017810,0.047095,0.000000,0.010555,0.056050,0.000000
2757.627119,0.027137,0.000000,0.000162,0.000000,0.047736,0.030284,0.009367,0.047699,0.000000,0.014966,0.037957,0.019828,0.015841,0.007299,0.000000,0.030198,0.035978,0.017708,0.043127,0.000000,0.000000,0.002089,0.001788,0.010937,0.009585,0.000000,0.000000,0.024091,0.032942,0.043563,0.042523,0.019370,0.003591,0.023275,0.027005,0.012288,0.029725,0.022647,0.042184,0.016059,0.050878,0.076598,0.013872,0.032559,0.000000,0.000000,0.031340,0.038007,0.023647,0.060731,0.035165,0.030884,0.042724,0.000000,0.018883,0.000000,0.033845,0.060710,0.027886,0.024761
2762.557781,0.000000,0.000000,0.000000,0.023895,0.039955,0.000000,0.000000,0.054370,0.039775,0.035168,0.002417,0.015700,0.028694,0.009842,0.000000,0.009192,0.025055,0.022183,0.017540,0.010529,0.000000,0.058092,0.021185,0.016522,0.034767,0.005194,0.025975,0.024207,0.051879,0.033597,0.013896,0.026823,0.003071,0.014609,0.025066,0.033871,0.042417,0.040485,0.036562,0.046017,0.041426,0.049171,0.040479,0.021801,0.009207,0.024202,0.063360,0.075756,0.060425,0.013311,0.011101,0.031720,0.056897,0.045560,0.027545,0.070857,0.024513,0.029762,0.034216,0.050447
2767.488444,0.025573,0.029067,0.015726,0.009073,0.037629,0.000000,0.000000,0.032731,0.010915,0.017985,0.015631,0.000000,0.032966,0.020386,0.011876,0.015456,0.019870,0.030588,0.038844,0.000000,0.000000,0.010963,0.026284,0.000000,0.000000,0.020973,0.032278,0.023057,0.010498,0.018598,0.049246,0.032025,0.000000,0.021852,0.000000,0.024382,0.000000,0.027753,0.016615,0.045749,0.033044,0.054631,0.053548,0.039725,0.000000,0.032589,0.051867,0.029160,0.025797,0.030957,0.011997,0.038821,0.046657,0.026905,0.008924,0.068291,0.002436,0.069733,0.014446,0.002178
2772.419106,0.021705,0.009676,0.014698,0.000000,0.063422,0.009365,0.012595,0.011672,0.004087,0.042114,0.020420,0.035728,0.011143,0.037357,0.020402,0.064748,0.079881,0.039968,0.011054,0.000000,0.002651,0.068521,0.043883,0.025381,0.028092,0.048422,0.000000,0.006916,0.049113,0.058932,0.033938,0.024853,0.012268,0.001926,0.023980,0.000000,0.000360,0.044882,0.009279,0.007226,0.031970,0.050427,0.019084,0.048110,0.000000,0.040950,0.037795,0.010928,0.038581,0.063880,0.065684,0.043232,0.033852,0.028409,0.016225,0.032689,0.015361,0.077794,0.049210,0.026453
2777.349769,0.022478,0.000000,0.000000,0.027949,0.041065,0.033653,0.015735,0.012149,0.005648,0.035710,0.033453,0.000000,0.005819,0.008475,0.000873,0.044773,0.008097,0.040072,0.032135,0.000000,0.033483,0.038397,0.061471,0.027334,0.022079,0.018026,0.026790,0.000000,0.015167,0.033078,0.013409,0.028873,0.026685,0.035219,0.016049,0.028382,0.012901,0.055200,0.023589,0.020606,0.020149,0.075392,0.065430,0.050021,0.033373,0.010594,0.050811,0.042311,0.030601,0.049062,0.046468,0.018850,0.049507,0.023065,0.019092,0.054391,0.006007,0.080708,0.044374,0.067421
2782.280431,0.024324,0.017412,0.000000,0.024313,0.030352,0.002081,0.000000,0.021971,0.006320,0.023801,0.007684,0.010954,0.056958,0.018735,0.006343,0.028691,0.027193,0.044784,0.028972,0.028539,0.000000,0.041864,0.048292,0.000000,0.031399,0.026240,0.019401,0.042096,0.030837,0.030801,0.020378,0.000000,0.026112,0.029936,0.039231,0.017432,0.010844,0.029924,0.019459,0.011699,0.027637,0.070096,0.015488,0.045166,0.014596,0.000000,0.043017,0.032206,0.036548,0.024755,0.061585,0.038599,0.079310,0.052536,0.011938,0.057799,0.000000,0.063412,0.030973,0.046483
2787.211094,0.005708,0.028361,0.031688,0.000682,0.016616,0.022811,0.019656,0.050409,0.035329,0.000000,0.051436,0.022316,0.041741,0.000000,0.019676,0.035339,0.027466,0.030000,0.035561,0.010799,0.000000,0.029457,0.025977,0.000000,0.000000,0.046717,0.006417,0.001603,0.019751,0.018640,0.026363,0.000000,0.000000,0.023185,0.012736,0.034536,0.023317,0.016748,0.003625,0.000000,0.063997,0.045908,0.071696,0.066877,0.065158,0.078578,0.024488,0.011147,0.027201,0.061666,0.049996,0.038500,0.046662,0.034372,0.043090,0.034782,0.050247,0.050872,0.059290,0.057549
2792.141757,0.012853,0.000000,0.009865,0.032315,0.025929,0.000000,0.036907,0.031498,0.018907,0.018948,0.026707,0.025889,0.000000,0.023159,0.016259,0.020141,0.008101,0.016458,0.010539,0.000000,0.023216,0.042975,0.011776,0.000000,0.018166,0.016157,0.019488,0.023345,0.023405,0.034154,0.041480,0.021614,0.000000,0.017151,0.000000,0.053629,0.015565,0.006508,0.024497,0.046516,0.051890,0.089853,0.073124,0.089257,0.065927,0.019939,0.060335,0.038619,0.027401,0.014174,0.048183,0.042634,0.088788,0.066570,0.031367,0.061766,0.044313,0.078785,0.045950,0.031938
2797.072419,0.029041,0.000000,0.023407,0.006066,0.013305,0.000000,0.000000,0.024546,0.030552,0.049514,0.027623,0.000000,0.000000,0.017239,0.029870,0.035684,0.005638,0.000000,0.025335,0.000000,0.000000,0.006283,0.026065,0.000000,0.007844,0.031096,0.023628,0.019141,0.048004,0.069829,0.056020,0.000000,0.021165,0.005420,0.017967,0.015160,0.000506,0.058635,0.003388,0.014550,0.060490,0.086836,0.089284,0.067136,0.052196,0.025155,0.059427,0.057370,0.040076,0.056304,0.057421,0.056301,0.101210,0.033089,0.076084,0.070642,0.071816,0.087131,0.091116,0.083242
