Wavenumber,Calcite_01,Calcite_02,Calcite_03,Calcite_04,Calcite_05,Calcite_06,Calcite_07,Calcite_08,Calcite_09,Calcite_10,Calcite_11,Calcite_12,Calcite_13,Calcite_14,Calcite_15,Calcite_16,Calcite_17,Calcite_18,Calcite_19,Calcite_20,Quartz_01,Quartz_02,Quartz_03,Quartz_04,Quartz_05,Quartz_06,Quartz_07,Quartz_08,Quartz_09,Quartz_10,Quartz_11,Quartz_12,Quartz_13,Quartz_14,Quartz_15,Quartz_16,Quartz_17,Quartz_18,Quartz_19,Quartz_20,TiO2_Anatase_01,TiO2_Anatase_02,TiO2_Anatase_03,TiO2_Anatase_04,TiO2_Anatase_05,TiO2_Anatase_06,TiO2_Anatase_07,TiO2_Anatase_08,TiO2_Anatase_09,TiO2_Anatase_10,TiO2_Anatase_11,TiO2_Anatase_12,TiO2_Anatase_13,TiO2_Anatase_14,TiO2_Anatase_15,TiO2_Anatase_16,TiO2_Anatase_17,TiO2_Anatase_18,TiO2_Anatase_19,TiO2_Anatase_20
2723.112481,0.000000,0.047536,0.027471,0.007217,0.000000,0.000000,0.000000,0.000000,0.000320,0.014701,0.019047,0.000000,0.023933,0.000848,0.025473,0.019359,0.009636,0.000000,0.049190,0.028667,0.004428,0.009841,0.019717,0.025414,0.020917,0.014915,0.000000,0.042133,0.000000,0.002230,0.020825,0.006779,0.034507,0.061130,0.042685,0.015331,0.001069,0.032288,0.041901,0.013312,0.004729,0.038072,0.008583,0.021814,0.013982,0.011391,0.000000,0.019655,0.039174,0.000000,0.048001,0.025364,0.022795,0.031867,0.025465,0.004334,0.004979,0.000000,0.030613,0.014929
2728.043143,0.001849,0.046918,0.007452,0.000000,0.012218,0.000000,0.000000,0.023591,0.000000,0.000808,0.027816,0.016772,0.000000,0.000000,0.040788,0.041906,0.025277,0.000000,0.050070,0.000000,0.000000,0.000000,0.006216,0.037881,0.006325,0.000048,0.012836,0.009531,0.041452,0.000000,0.013257,0.012179,0.000000,0.032794,0.011281,0.000000,0.009606,0.000000,0.015147,0.026994,0.024479,0.005574,0.000000,0.032610,0.057076,0.008976,0.006657,0.007620,0.005008,0.000000,0.032294,0.048276,0.016292,0.029621,0.041586,0.011781,0.003283,0.009315,0.010684,0.009766
2732.973806,0.002919,0.051524,0.028788,0.027450,0.022120,0.014852,0.008020,0.025404,0.000000,0.041971,0.000000,0.009055,0.024497,0.049193,0.009750,0.033307,0.015624,0.000000,0.033836,0.022917,0.044510,0.018168,0.000000,0.003433,0.017038,0.016638,0.014145,0.034075,0.036704,0.000000,0.038253,0.011892,0.049625,0.041461,0.012638,0.000000,0.000000,0.051433,0.033208,0.014493,0.026769,0.020309,0.000105,0.000000,0.059849,0.000000,0.000000,0.055310,0.025142,0.015011,0.037366,0.030598,0.032922,0.006504,0.012403,0.013794,0.028505,0.000000,0.012606,0.013279
2737.904468,0.000000,0.023935,0.022515,0.020048,0.000000,0.025745,0.021505,0.000000,0.000000,0.025616,0.001617,0.000000,0.000000,0.001015,0.020959,0.015741,0.000000,0.000000,0.033956,0.016870,0.037718,0.007847,0.000000,0.013735,0.041398,0.023785,0.018554,0.000000,0.003935,0.005077,0.003108,0.027801,0.020650,0.021668,0.006616,0.013847,0.000000,0.009853,0.040266,0.000000,0.015969,0.004464,0.000000,0.026216,0.024161,0.000000,0.018152,0.000000,0.053115,0.000000,0.004102,0.020674,0.021986,0.019379,0.023182,0.029333,0.031144,0.028729,0.000000,0.033726
2742.835131,0.000000,0.023473,0.020189,0.018863,0.039207,0.029473,0.007805,0.000000,0.013075,0.012710,0.015509,0.019727,0.000000,0.000000,0.008624,0.000000,0.000000,0.019048,0.010193,0.000000,0.000000,0.029615,0.000000,0.000000,0.047566,0.012607,0.000000,0.022061,0.013319,0.016589,0.026169,0.019782,0.003206,0.025779,0.000000,0.020079,0.005498,0.049508,0.052120,0.040644,0.000000,0.013725,0.000000,0.010461,0.047279,0.000000,0.014766,0.032080,0.052013,0.000085,0.011667,0.030973,0.003109,0.030844,0.034479,0.034790,0.000000,0.012438,0.018824,0.048184
2747.765794,0.000000,0.041507,0.016370,0.000000,0.000000,0.000000,0.006881,0.000000,0.045207,0.000000,0.024545,0.017247,0.000000,0.024480,0.035316,0.000000,0.000000,0.025881,0.021970,0.029052,0.020478,0.024465,0.013789,0.003594,0.054957,0.000000,0.048627,0.000000,0.049550,0.001312,0.036946,0.004452,0.032260,0.029565,0.011153,0.000000,0.000000,0.027970,0.031240,0.058721,0.001433,0.024474,0.000000,0.003973,0.045260,0.014807,0.005741,0.000000,0.036469,0.000000,0.017913,0.006170,0.017746,0.038307,0.016391,0.024608,0.000000,0.019362,0.017110,0.022307
2752.696456,0.000000,0.002108,0.014479,0.034142,0.000062,0.015287,0.003761,0.000000,0.026815,0.017843,0.032782,0.000000,0.031592,0.007916,0.021256,0.006795,0.000000,0.000000,0.012460,0.041552,0.000000,0.017168,0.020139,0.021985,0.040463,0.000000,0.029864,0.000000,0.008549,0.015165,0.040154,0.000000,0.005080,0.028060,0.000000,0.000000,0.000000,0.014991,0.034949,0.029683,0.002383,0.013221,0.000000,0.000000,0.025780,0.026362,0.017376,0.000000,0.035305,0.032257,0.000000,0.020297,0.002746,0.025511,0.024194,0.031284,0.000000,0.000000,0.029287,0.006286
2757.627119,0.000000,0.030525,0.011528,0.056629,0.000000,0.021050,0.018794,0.000139,0.040699,0.038948,0.000000,0.035661,0.000000,0.033092,0.046871,0.015410,0.033695,0.000000,0.024389,0.020947,0.030507,0.009075,0.000000,0.000000,0.019650,0.000000,0.020303,0.017189,0.025263,0.009980,0.018448,0.026331,0.027083,0.054709,0.017541,0.019401,0.030028,0.000000,0.036771,0.018399,0.024991,0.019196,0.000000,0.021127,0.050580,0.012053,0.011389,0.000000,0.000000,0.000000,0.047069,0.015686,0.054079,0.004234,0.038573,0.018181,0.013247,0.021223,0.049361,0.013006
2762.557781,0.000000,0.017255,0.011413,0.000000,0.000000,0.001897,0.000000,0.000000,0.016641,0.015862,0.000000,0.000000,0.000000,0.004468,0.051171,0.005125,0.037574,0.003201,0.010796,0.000000,0.011198,0.004349,0.000000,0.033923,0.042749,0.005663,0.021905,0.030938,0.030328,0.010922,0.018969,0.029952,0.021877,0.026599,0.011723,0.000000,0.006973,0.021995,0.044218,0.027062,0.002466,0.008037,0.000000,0.009564,0.016217,0.000000,0.000000,0.028186,0.009724,0.000000,0.039936,0.009233,0.002554,0.010520,0.031558,0.014298,0.012800,0.000000,0.000000,0.018504
2767.488444,0.001853,0.020216,0.025184,0.047689,0.011257,0.008445,0.009973,0.000000,0.006364,0.013607,0.000000,0.000000,0.020478,0.015551,0.033558,0.000000,0.024240,0.000000,0.046968,0.031302,0.007137,0.009863,0.011243,0.000000,0.031386,0.000000,0.000000,0.037015,0.017896,0.007295,0.026114,0.021364,0.047058,0.044183,0.001354,0.016578,0.000000,0.012529,0.000000,0.048750,0.009602,0.037735,0.010632,0.013501,0.042567,0.002679,0.023641,0.017808,0.023065,0.000000,0.029428,0.038541,0.055881,0.021752,0.036206,0.012508,0.000000,0.024214,0.044473,0.034972
2772.419106,0.000000,0.000000,0.000000,0.016419,0.004102,0.049368,0.000000,0.015113,0.000000,0.032700,0.017369,0.000000,0.013077,0.010949,0.025890,0.000000,0.016092,0.013328,0.037781,0.000000,0.033742,0.023246,0.000000,0.034314,0.074991,0.000000,0.034476,0.036379,0.018130,0.020111,0.048313,0.018648,0.041976,0.030546,0.022134,0.032908,0.000000,0.031094,0.057474,0.010239,0.000000,0.033085,0.000000,0.032971,0.042926,0.023624,0.000000,0.009557,0.018300,0.000000,0.048146,0.012743,0.011765,0.040880,0.012694,0.023585,0.015894,0.011090,0.062161,0.025252
2777.349769,0.004444,0.010923,0.038630,0.068987,0.033653,0.014851,0.000000,0.023192,0.008020,0.000000,0.000000,0.014903,0.046861,0.012279,0.037550,0.019293,0.021168,0.013579,0.021824,0.015249,0.012342,0.012139,0.004590,0.000615,0.000000,0.001575,0.000000,0.007621,0.015523,0.015335,0.000000,0.020225,0.042684,0.039489,0.039426,0.021129,0.033753,0.011002,0.038568,0.031922,0.003882,0.005003,0.000000,0.000000,0.029586,0.017999,0.000000,0.020972,0.032402,0.019151,0.000000,0.016402,0.000000,0.024876,0.000000,0.054251,0.031374,0.024568,0.030311,0.036510
2782.280431,0.002781,0.026634,0.005488,0.034602,0.014687,0.027072,0.003476,0.000000,0.000000,0.022263,0.023882,0.011689,0.040842,0.005592,0.033929,0.025153,0.019396,0.002688,0.000000,0.024742,0.007748,0.015045,0.000049,0.000000,0.062059,0.000000,0.026961,0.026617,0.023592,0.000000,0.041723,0.033830,0.018731,0.060896,0.035731,0.000000,0.019643,0.043377,0.033116,0.021878,0.053626,0.026369,0.010255,0.035641,0.022302,0.023111,0.019591,0.000110,0.036741,0.009652,0.010582,0.007706,0.018504,0.010801,0.006606,0.000000,0.015109,0.035590,0.033059,0.000000
2787.211094,0.000000,0.043044,0.025151,0.023422,0.013440,0.003372,0.000000,0.003382,0.002619,0.032070,0.019493,0.000056,0.019807,0.007468,0.010872,0.000000,0.000000,0.011697,0.036448,0.003646,0.027900,0.009180,0.018936,0.001192,0.046987,0.000000,0.000000,0.001808,0.000000,0.019762,0.032889,0.003330,0.048096,0.001237,0.016632,0.031900,0.000000,0.021210,0.013635,0.000000,0.028854,0.064130,0.000000,0.059880,0.059919,0.024283,0.000000,0.041221,0.028162,0.010526,0.048268,0.033373,0.053420,0.028376,0.015233,0.043357,0.024838,0.028409,0.061621,0.029224
2792.141757,0.000000,0.044922,0.005803,0.046749,0.000000,0.011971,0.013904,0.013569,0.037353,0.007483,0.011519,0.025165,0.021074,0.039322,0.052424,0.003116,0.000000,0.029124,0.040158,0.000000,0.007033,0.008516,0.000000,0.005168,0.040552,0.017481,0.035699,0.002865,0.022410,0.016968,0.051188,0.011211,0.025529,0.049217,0.021179,0.029729,0.015960,0.022723,0.037729,0.012378,0.021638,0.008017,0.039080,0.018841,0.018316,0.000000,0.007068,0.015182,0.000000,0.000000,0.042348,0.008611,0.026610,0.027637,0.031372,0.043849,0.000000,0.000000,0.044712,0.054165
2797.072419,0.010146,0.025705,0.003001,0.036369,0.000000,0.000000,0.023226,0.009272,0.013991,0.006638,0.000000,0.008649,0.000000,0.000000,0.037144,0.000000,0.031850,0.041075,0.022699,0.014989,0.027260,0.000000,0.000000,0.000000,0.031623,0.009387,0.008363,0.016968,0.024800,0.004349,0.008743,0.000000,0.028792,0.017669,0.002956,0.000000,0.000000,0.066146,0.068245,0.029064,0.000000,0.041519,0.000000,0.013125,0.016696,0.014094,0.053528,0.023192,0.009757,0.016774,0.027198,0.065328,0.053050,0.055398,0.015025,0.023774,0.023974,0.000000,0.039618,0.030843
2802.003082,0.000000,0.023793,0.044035,0.016286,0.002171,0.010809,0.000000,0.000851,0.028406,0.025938,0.000000,0.025688,0.000000,0.000000,0.047408,0.000000,0.031783,0.001036,0.000831,0.016768,0.012321,0.000000,0.025301,0.000000,0.023243,0.014467,0.014205,0.010498,0.000000,0.018146,0.047621,0.008534,0.034418,0.032248,0.017249,0.001854,0.000000,0.044827,0.022606,0.025281,0.000000,0.064922,0.036422,0.018190,0.007684,0.015346,0.022489,0.000000,0.001329,0.000937,0.037138,0.009895,0.039440,0.030443,0.008672,0.041872,0.004542,0.012643,0.016731,0.018198
2806.933744,0.008493,0.012298,0.001900,0.039783,0.000000,0.032742,0.002127,0.028067,0.001242,0.019774,0.016189,0.050173,0.003603,0.003261,0.008466,0.075072,0.015114,0.023445,0.031988,0.002454,0.026509,0.020191,0.012236,0.000558,0.016067,0.016746,0.045580,0.027884,0.029616,0.002907,0.013181,0.000000,0.031567,0.022736,0.033399,0.035408,0.025336,0.019400,0.004310,0.016828,0.032485,0.012851,0.006108,0.035811,0.028650,0.000000,0.000000,0.012046,0.038173,0.020651,0.031478,0.043722,0.030238,0.020708,0.014703,0.057260,0.016786,0.012147,0.022056,0.029427
2811.864407,0.004579,0.034542,0.000000,0.017855,0.020929,0.049081,0.038687,0.028746,0.000000,0.017379,0.000000,0.005026,0.006212,0.019619,0.049115,0.011060,0.005359,0.006184,0.043383,0.003786,0.023116,0.019982,0.000000,0.027142,0.005452,0.025724,0.035913,0.000000,0.005282,0.017351,0.033169,0.000000,0.004040,0.020437,0.035222,0.015386,0.018010,0.037464,0.041093,0.000000,0.013878,0.031213,0.007039,0.063174,0.029380,0.000000,0.000000,0.000000,0.025499,0.000000,0.021237,0.037960,0.012867,0.030153,0.028209,0.018667,0.000000,0.013678,0.045879,0.041055
2816.795069,0.005306,0.022892,0.000000,0.000000,0.003254,0.032861,0.019061,0.025755,0.000000,0.025344,0.000000,0.000000,0.000000,0.016609,0.071479,0.003551,0.004051,0.000000,0.000000,0.030711,0.025946,0.000000,0.016650,0.017371,0.070288,0.000113,0.000000,0.033093,0.000000,0.000000,0.021397,0.000000,0.038038,0.004885,0.045731,0.017403,0.000000,0.002271,0.033858,0.023588,0.024827,0.000000,0.017444,0.005809,0.018308,0.007831,0.024711,0.025947,0.041693,0.000000,0.020020,0.044145,0.039763,0.039485,0.014882,0.036609,0.001388,0.000000,0.049835,0.029406
2821.725732,0.007105,0.038304,0.001798,0.063714,0.033793,0.023705,0.029488,0.009789,0.001047,0.025660,0.001036,0.000000,0.000000,0.026170,0.044499,0.000000,0.001250,0.033567,0.034575,0.016044,0.000000,0.044257,0.013666,0.034304,0.050545,0.000000,0.005591,0.002276,0.000000,0.027279,0.000000,0.010734,0.000000,0.000000,0.000000,0.029469,0.004765,0.017707,0.032565,0.022269,0.019513,0.041704,0.009130,0.000000,0.052794,0.044609,0.013273,0.000000,0.021407,0.000000,0.012117,0.031441,0.026826,0.000000,0.042289,0.022928,0.000000,0.000000,0.034716,0.042490
2826.656394,0.000000,0.058978,0.046315,0.020902,0.017051,0.012315,0.005293,0.049315,0.029910,0.005184,0.018718,0.000000,0.000000,0.000000,0.007078,0.000000,0.000000,0.017580,0.000000,0.009376,0.044776,0.000000,0.000000,0.000000,0.045868,0.000000,0.021688,0.039263,0.023479,0.021416,0.027212,0.030381,0.035111,0.066840,0.049624,0.019501,0.016614,0.027968,0.006412,0.028904,0.016427,0.028552,0.000000,0.025491,0.035162,0.028798,0.000000,0.026999,0.000000,0.000000,0.028737,0.010450,0.015172,0.023710,0.033197,0.026866,0.000000,0.008355,0.056738,0.000000
2831.587057,0.000000,0.026914,0.011257,0.016282,0.018862,0.000583,0.000000,0.044909,0.043789,0.009858,0.007927,0.003297,0.027622,0.014127,0.034105,0.000000,0.000000,0.013061,0.025708,0.007171,0.009639,0.027905,0.020913,0.003656,0.040359,0.000000,0.014020,0.033311,0.031700,0.000000,0.034965,0.000000,0.025922,0.044417,0.028574,0.060805,0.002969,0.017932,0.041023,0.051424,0.000000,0.032045,0.000000,0.018855,0.043441,0.010634,0.018848,0.032744,0.016152,0.000000,0.025758,0.067577,0.022783,0.012095,0.028325,0.030958,0.017192,0.035238,0.060988,0.029165
2836.517720,0.011673,0.000594,0.024373,0.033390,0.007981,0.008518,0.000000,0.006365,0.000000,0.029838,0.007788,0.003396,0.016678,0.006362,0.032420,0.009203,0.013603,0.016931,0.056381,0.020716,0.042764,0.014567,0.020649,0.004058,0.000000,0.000000,0.032803,0.000000,0.014296,0.002967,0.043049,0.035007,0.028456,0.024863,0.049471,0.034974,0.012610,0.013351,0.044965,0.020011,0.030517,0.020416,0.000000,0.017418,0.008419,0.011310,0.000000,0.023935,0.000458,0.010829,0.045306,0.032483,0.037031,0.019805,0.011514,0.030996,0.010769,0.000000,0.000000,0.028503
2841.448382,0.007957,0.012101,0.000000,0.000000,0.007592,0.022454,0.016296,0.011456,0.001812,0.041902,0.000000,0.000000,0.003654,0.004413,0.037502,0.004911,0.002942,0.007640,0.026031,0.019412,0.002194,0.015709,0.006309,0.012696,0.028965,0.018735,0.005971,0.011925,0.000000,0.027738,0.017612,0.011787,0.008494,0.000000,0.021931,0.012706,0.000000,0.042658,0.000000,0.039042,0.045950,0.034494,0.000000,0.016392,0.027454,0.000000,0.030572,0.036900,0.000000,0.000000,0.000597,0.009241,0.030344,0.024107,0.053448,0.020427,0.012894,0.014339,0.027658,0.031087
2846.379045,0.003927,0.001399,0.013922,0.003026,0.015602,0.000000,0.020753,0.035031,0.005678,0.046104,0.003014,0.000000,0.004639,0.012474,0.029360,0.037207,0.007188,0.000000,0.033208,0.014742,0.007780,0.030479,0.025421,0.018452,0.036251,0.012265,0.000000,0.025022,0.019034,0.022533,0.008496,0.000379,0.044335,0.041128,0.043789,0.012159,0.028488,0.020582,0.036568,0.028111,0.015667,0.037247,0.016538,0.000000,0.061162,0.011065,0.030054,0.041870,0.000000,0.000000,0.028856,0.051925,0.047289,0.055785,0.029758,0.022921,0.035422,0.015625,0.023964,0.023627
2851.309707,0.000000,0.006147,0.019675,0.018446,0.020458,0.028260,0.000000,0.000000,0.002038,0.006820,0.000536,0.000000,0.014415,0.000000,0.042650,0.000000,0.041471,0.042559,0.018528,0.000000,0.007983,0.026623,0.000000,0.041867,0.054989,0.026088,0.001938,0.000000,0.038086,0.017846,0.040565,0.017859,0.024753,0.057250,0.021473,0.004637,0.031395,0.016950,0.047379,0.069130,0.011240,0.029922,0.000000,0.025781,0.052245,0.028287,0.037005,0.008192,0.035491,0.000000,0.021745,0.027945,0.065297,0.044268,0.040330,0.053302,0.023723,0.001666,0.039574,0.022005
2856.240370,0.009888,0.051239,0.040032,0.018134,0.000000,0.000000,0.000000,0.020855,0.000000,0.041548,0.015875,0.000000,0.000000,0.014460,0.025275,0.018066,0.021547,0.026812,0.024353,0.011294,0.032461,0.010549,0.022318,0.022846,0.016150,0.019463,0.015060,0.000000,0.021143,0.000000,0.022437,0.008026,0.041871,0.037028,0.003043,0.032052,0.000000,0.020722,0.017844,0.028554,0.018299,0.012096,0.031676,0.007678,0.041807,0.003273,0.000000,0.004717,0.012806,0.000000,0.016675,0.016480,0.036652,0.036410,0.032796,0.060219,0.021863,0.000000,0.078919,0.030549
2861.171032,0.021257,0.031874,0.000000,0.028832,0.012724,0.000000,0.008226,0.014532,0.010033,0.035594,0.000000,0.000000,0.004898,0.012181,0.037934,0.034756,0.000000,0.015377,0.067671,0.006800,0.005197,0.000000,0.005293,0.013128,0.039168,0.021096,0.028287,0.007460,0.000000,0.003426,0.046456,0.011077,0.014882,0.000000,0.027631,0.000000,0.000000,0.019768,0.000000,0.067161,0.009835,0.014172,0.017981,0.025477,0.054121,0.020066,0.018329,0.004985,0.000000,0.000000,0.023943,0.040683,0.039591,0.012400,0.016006,0.038812,0.026800,0.017777,0.018222,0.002510
2866.101695,0.018381,0.000480,0.018492,0.047793,0.051049,0.000000,0.000000,0.001063,0.014898,0.021549,0.021317,0.018562,0.000000,0.000000,0.021320,0.000000,0.021382,0.028034,0.049054,0.019074,0.019753,0.000000,0.000000,0.034658,0.030056,0.009735,0.031846,0.026327,0.030251,0.018336,0.052984,0.037633,0.015182,0.020148,0.013004,0.026199,0.000000,0.045520,0.035593,0.001578,0.000000,0.017846,0.000000,0.011919,0.046856,0.035121,0.043271,0.013496,0.007140,0.004265,0.056688,0.030492,0.038183,0.036622,0.016325,0.048306,0.018719,0.000000,0.019547,0.014410
2871.032357,0.004417,0.039658,0.013089,0.019103,0.002262,0.000000,0.000000,0.009574,0.015346,0.030856,0.000000,0.002269,0.020997,0.007939,0.035667,0.022211,0.000000,0.033817,0.018838,0.038280,0.000000,0.013578,0.000000,0.000000,0.034955,0.002994,0.040921,0.029273,0.018510,0.020701,0.024729,0.015467,0.028677,0.034162,0.021337,0.000000,0.020849,0.036744,0.072139,0.000000,0.007999,0.013282,0.031994,0.004586,0.039415,0.005198,0.015090,0.009790,0.017760,0.004000,0.061560,0.040181,0.034997,0.041353,0.017094,0.026605,0.034857,0.004815,0.046719,0.019830
2875.963020,0.000000,0.050629,0.000000,0.036555,0.000000,0.000000,0.032670,0.000000,0.000000,0.037001,0.024295,0.001563,0.026030,0.037317,0.051994,0.000000,0.029796,0.007101,0.017658,0.034693,0.004350,0.038525,0.029532,0.000000,0.020446,0.000000,0.022759,0.005435,0.019016,0.015229,0.025845,0.018946,0.045138,0.028220,0.031376,0.000000,0.008949,0.004975,0.040515,0.028381,0.014315,0.002181,0.034487,0.000000,0.041251,0.000000,0.004023,0.009458,0.015251,0.000878,0.000000,0.028731,0.022975,0.003290,0.037972,0.024348,0.024699,0.000000,0.016500,0.030439
2880.893683,0.017173,0.021514,0.007319,0.038562,0.000000,0.031965,0.042892,0.004009,0.006392,0.054156,0.000000,0.006880,0.015735,0.002747,0.025074,0.019752,0.015805,0.021282,0.025029,0.029289,0.016506,0.025978,0.000000,0.022259,0.041066,0.000233,0.014903,0.027902,0.023194,0.000866,0.016481,0.007764,0.005015,0.049306,0.035922,0.028004,0.004227,0.055400,0.074271,0.017260,0.033634,0.000000,0.021135,0.044903,0.042722,0.008888,0.031474,0.045354,0.012822,0.028130,0.047661,0.047814,0.013989,0.001106,0.031956,0.036705,0.009028,0.000000,0.026954,0.023477
2885.824345,0.000000,0.015874,0.002940,0.008270,0.000000,0.008004,0.001611,0.000000,0.000000,0.003430,0.023021,0.000000,0.017737,0.020276,0.046144,0.037318,0.007697,0.004898,0.065017,0.019979,0.010797,0.009652,0.002618,0.013237,0.036091,0.000000,0.031745,0.039497,0.032040,0.011509,0.000000,0.009403,0.017730,0.012377,0.033737,0.018041,0.008505,0.050870,0.040255,0.043392,0.000000,0.015440,0.000000,0.019136,0.027094,0.008039,0.000000,0.015042,0.007994,0.000000,0.000903,0.037169,0.016908,0.054670,0.000000,0.053458,0.011083,0.024590,0.053579,0.011782
2890.755008,0.000000,0.022018,0.000000,0.031944,0.025304,0.015561,0.036535,0.054866,0.024923,0.033053,0.004450,0.000863,0.015820,0.005685,0.017986,0.010105,0.021316,0.022355,0.028616,0.012355,0.000000,0.016174,0.000000,0.012404,0.001043,0.007271,0.016824,0.029598,0.020274,0.006839,0.028816,0.000000,0.019074,0.018235,0.039396,0.015441,0.000000,0.026707,0.030365,0.034495,0.008931,0.000638,0.000000,0.026767,0.065702,0.058827,0.005654,0.005755,0.032508,0.013018,0.009780,0.022931,0.008592,0.050451,0.033736,0.037188,0.027155,0.000000,0.059579,0.040166
2895.685670,0.006998,0.033263,0.018486,0.010913,0.005008,0.032493,0.000000,0.040948,0.000000,0.019872,0.018167,0.019756,0.044694,0.000000,0.027391,0.015477,0.037064,0.006198,0.045248,0.023981,0.021348,0.022552,0.000000,0.027084,0.056628,0.000000,0.010213,0.000000,0.005256,0.000000,0.041407,0.010359,0.023108,0.000000,0.000000,0.004655,0.004451,0.014254,0.020472,0.034859,0.014975,0.010705,0.012895,0.047757,0.077596,0.009153,0.015270,0.041113,0.011444,0.006231,0.012926,0.029847,0.038119,0.032951,0.000000,0.009009,0.002221,0.000000,0.063656,0.029319
2900.616333,0.000000,0.039709,0.017448,0.047080,0.009310,0.034332,0.000000,0.035980,0.003580,0.018717,0.029541,0.020443,0.013069,0.000000,0.029907,0.000000,0.002947,0.054606,0.018187,0.009741,0.000000,0.041131,0.025954,0.004220,0.074410,0.000000,0.010264,0.000000,0.020310,0.000000,0.047165,0.000000,0.019963,0.049887,0.042914,0.009923,0.003391,0.032239,0.059607,0.005957,0.023065,0.000000,0.000000,0.029524,0.037594,0.008838,0.000000,0.000000,0.051159,0.000000,0.006152,0.048686,0.001745,0.050095,0.012764,0.050072,0.015933,0.000000,0.054350,0.026454
2905.546995,0.000000,0.049519,0.000000,0.036171,0.037131,0.002605,0.000000,0.019320,0.000458,0.042934,0.000000,0.009774,0.000000,0.002673,0.056887,0.015553,0.000000,0.004385,0.001557,0.012145,0.046243,0.000000,0.048243,0.008252,0.019118,0.000000,0.035434,0.018293,0.024649,0.001357,0.028737,0.032792,0.046249,0.041136,0.007470,0.000000,0.000000,0.021728,0.010749,0.019626,0.049641,0.000000,0.008438,0.024982,0.034222,0.028814,0.008456,0.012489,0.002462,0.024926,0.050155,0.029417,0.023434,0.048608,0.046306,0.072226,0.015364,0.000000,0.029343,0.032727
2910.477658,0.000000,0.050113,0.000000,0.028325,0.049096,0.035623,0.020826,0.031877,0.000000,0.037110,0.004406,0.000000,0.000000,0.032982,0.020396,0.031085,0.048843,0.020116,0.049255,0.003386,0.009474,0.023326,0.032691,0.017143,0.055699,0.000000,0.045494,0.027935,0.043131,0.000000,0.060763,0.008464,0.040011,0.022038,0.023966,0.034657,0.019571,0.041127,0.023597,0.035514,0.026247,0.009791,0.000000,0.000000,0.076902,0.000000,0.024130,0.023952,0.000000,0.000000,0.058918,0.017198,0.009976,0.074686,0.023876,0.040097,0.011687,0.007786,0.033098,0.027518
2915.408320,0.023115,0.049676,0.034401,0.003962,0.000000,0.018652,0.000000,0.036821,0.000000,0.004426,0.000000,0.000000,0.021866,0.024364,0.056485,0.006899,0.011531,0.019189,0.023600,0.017243,0.051839,0.015327,0.017909,0.022038,0.017439,0.000000,0.042476,0.020923,0.000785,0.023953,0.020253,0.025623,0.028330,0.000000,0.015094,0.035239,0.000000,0.031329,0.027135,0.010085,0.026596,0.013160,0.008119,0.040882,0.043110,0.004867,0.022455,0.025872,0.002514,0.004609,0.000000,0.032343,0.010891,0.000000,0.018690,0.003344,0.013591,0.004084,0.057026,0.046491
2920.338983,0.000000,0.052902,0.012565,0.030214,0.022926,0.011809,0.045734,0.032227,0.000000,0.017534,0.006697,0.024722,0.027995,0.000000,0.007808,0.007717,0.037854,0.004847,0.010658,0.016866,0.024298,0.000000,0.022354,0.028099,0.025620,0.000000,0.000000,0.006361,0.019962,0.029246,0.028863,0.035483,0.042420,0.045364,0.001822,0.009636,0.000000,0.054561,0.039906,0.020622,0.000000,0.056723,0.000000,0.036324,0.045602,0.008131,0.006403,0.000000,0.028502,0.012246,0.040980,0.039898,0.038044,0.038364,0.000000,0.037446,0.023754,0.009934,0.026426,0.022101
2925.269646,0.005087,0.040342,0.026091,0.014369,0.015180,0.019727,0.009596,0.030489,0.039815,0.026695,0.000000,0.010891,0.022915,0.027650,0.031600,0.017484,0.000000,0.027744,0.012379,0.050599,0.020799,0.000000,0.002777,0.012453,0.066911,0.022769,0.038526,0.000000,0.006997,0.031335,0.020028,0.030665,0.045661,0.004605,0.038221,0.010726,0.017951,0.003361,0.035544,0.042341,0.043650,0.015974,0.001255,0.001160,0.043691,0.007589,0.000000,0.000000,0.024193,0.000000,0.037430,0.038416,0.028733,0.053243,0.035241,0.068919,0.034355,0.007567,0.047400,0.007141
2930.200308,0.031673,0.000930,0.033190,0.040931,0.011150,0.000000,0.007031,0.000000,0.013245,0.000000,0.000000,0.000000,0.024124,0.007576,0.051102,0.025468,0.018043,0.009409,0.012818,0.027992,0.004558,0.033163,0.000114,0.015134,0.038898,0.000000,0.000000,0.036070,0.027221,0.002009,0.021832,0.000526,0.017526,0.007124,0.004358,0.015764,0.016755,0.021271,0.008343,0.019774,0.000000,0.036475,0.000000,0.000000,0.037087,0.017578,0.000000,0.000000,0.030913,0.000000,0.021845,0.006213,0.042606,0.038190,0.018384,0.028897,0.047981,0.007864,0.024174,0.031988
2935.130971,0.028902,0.026179,0.000000,0.026125,0.012604,0.000000,0.000000,0.021710,0.013442,0.038136,0.000000,0.000000,0.012886,0.000000,0.047209,0.000000,0.000000,0.003518,0.014042,0.011696,0.010858,0.016343,0.000000,0.000000,0.062664,0.000000,0.012770,0.010678,0.012903,0.002494,0.024695,0.042257,0.015687,0.000000,0.012650,0.026997,0.006636,0.037214,0.013867,0.024860,0.039240,0.026538,0.000297,0.027625,0.029472,0.013835,0.000000,0.000000,0.032858,0.017989,0.023009,0.010001,0.009569,0.020220,0.021530,0.040888,0.024056,0.037534,0.052386,0.034063
