Wavenumber,Silicon_01,Silicon_02,Silicon_03,Silicon_04,Silicon_05,Silicon_06,Silicon_07,Silicon_08,Silicon_09,Silicon_10,Silicon_11,Silicon_12,Silicon_13,Silicon_14,Silicon_15,Silicon_16,Silicon_17,Silicon_18,Silicon_19,Silicon_20,Diamond_01,Diamond_02,Diamond_03,Diamond_04,Diamond_05,Diamond_06,Diamond_07,Diamond_08,Diamond_09,Diamond_10,Diamond_11,Diamond_12,Diamond_13,Diamond_14,Diamond_15,Diamond_16,Diamond_17,Diamond_18,Diamond_19,Diamond_20,Graphene_01,Graphene_02,Graphene_03,Graphene_04,Graphene_05,Graphene_06,Graphene_07,Graphene_08,Graphene_09,Graphene_10,Graphene_11,Graphene_12,Graphene_13,Graphene_14,Graphene_15,Graphene_16,Graphene_17,Graphene_18,Graphene_19,Graphene_20
2575.192604,0.016774,0.026355,0.039938,0.000000,0.030328,0.027782,0.037039,0.000000,0.046892,0.025082,0.027682,0.025143,0.016514,0.000145,0.047430,0.021471,0.005833,0.000000,0.017744,0.017335,0.026531,0.028056,0.017153,0.035572,0.013068,0.035082,0.003075,0.026385,0.020877,0.010761,0.018812,0.019203,0.001583,0.026087,0.034129,0.004009,0.008431,0.000000,0.000000,0.015232,0.045132,0.082922,0.076872,0.102405,0.072545,0.045213,0.077869,0.055688,0.071225,0.079305,0.102305,0.037227,0.059125,0.072384,0.046959,0.078279,0.063996,0.068375,0.074321,0.051361
2580.123267,0.008388,0.025646,0.006046,0.000000,0.023879,0.024124,0.027876,0.037278,0.029796,0.009143,0.012070,0.015327,0.008719,0.000000,0.034051,0.000000,0.016769,0.018852,0.000973,0.025040,0.000000,0.039382,0.016225,0.008311,0.009174,0.011148,0.013349,0.015058,0.000000,0.025498,0.020747,0.008729,0.026964,0.036360,0.033398,0.022233,0.000000,0.029234,0.000000,0.000000,0.038964,0.074884,0.053743,0.080650,0.071563,0.060480,0.035029,0.037766,0.084908,0.088534,0.056818,0.071710,0.079507,0.056506,0.026132,0.074409,0.026615,0.078027,0.083862,0.066300
2585.053929,0.000000,0.036532,0.013299,0.000000,0.017418,0.026614,0.023457,0.000701,0.048845,0.033318,0.021462,0.050266,0.007461,0.035055,0.000000,0.046879,0.006166,0.041110,0.003604,0.000000,0.000000,0.008820,0.016585,0.053303,0.001668,0.025312,0.037891,0.057820,0.019509,0.000714,0.002902,0.044197,0.009743,0.000000,0.000000,0.000000,0.018993,0.026967,0.016676,0.001999,0.072908,0.081663,0.049650,0.101862,0.027876,0.038196,0.081310,0.044038,0.080831,0.050710,0.085301,0.046234,0.055922,0.035933,0.055079,0.103663,0.078419,0.064327,0.066374,0.081086
2589.984592,0.017061,0.047558,0.053985,0.000254,0.069018,0.010970,0.000000,0.031238,0.031097,0.007071,0.036119,0.039884,0.000000,0.003598,0.006631,0.014554,0.000000,0.000000,0.000000,0.000000,0.021030,0.030497,0.000000,0.024323,0.042410,0.031070,0.000000,0.019156,0.007287,0.000000,0.004360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.044009,0.000000,0.013400,0.050402,0.101497,0.087657,0.114844,0.072378,0.077305,0.058217,0.044613,0.095900,0.051621,0.085186,0.064962,0.106132,0.078628,0.063629,0.055934,0.106439,0.058198,0.104094,0.096234
2594.915254,0.023639,0.019946,0.025603,0.000000,0.034234,0.043355,0.007383,0.035206,0.000000,0.002312,0.026428,0.035962,0.018617,0.000000,0.048534,0.010825,0.004297,0.000000,0.010988,0.000000,0.010453,0.016843,0.051918,0.027062,0.017541,0.023904,0.000000,0.034206,0.012295,0.020720,0.020949,0.000000,0.000000,0.000000,0.000000,0.003739,0.000000,0.019778,0.001491,0.000000,0.096398,0.096768,0.085803,0.104615,0.062864,0.090664,0.044044,0.068614,0.087061,0.051086,0.115162,0.062998,0.063119,0.075608,0.060163,0.084577,0.078040,0.086010,0.125133,0.113023
2599.845917,0.022730,0.014047,0.021912,0.000000,0.019275,0.023536,0.017736,0.000000,0.036298,0.000000,0.061215,0.058610,0.028912,0.000000,0.032902,0.029526,0.008127,0.017734,0.005088,0.000000,0.008911,0.015441,0.042751,0.015261,0.040713,0.046370,0.035064,0.021901,0.017365,0.032132,0.011714,0.025734,0.000000,0.009769,0.008253,0.011075,0.000000,0.024962,0.000409,0.000000,0.084850,0.112379,0.077223,0.117613,0.075682,0.089522,0.103417,0.059047,0.114025,0.101556,0.107178,0.087965,0.089125,0.099709,0.108834,0.113689,0.095247,0.122279,0.080477,0.115028
2604.776579,0.022602,0.000000,0.060333,0.012435,0.006802,0.000000,0.016257,0.001604,0.021731,0.000000,0.058849,0.051877,0.026859,0.015709,0.012093,0.013447,0.054922,0.021584,0.021713,0.015347,0.000000,0.062336,0.048036,0.035900,0.000000,0.014731,0.022664,0.020208,0.038129,0.000000,0.032976,0.033589,0.000000,0.031751,0.019719,0.052325,0.036335,0.054673,0.000000,0.000000,0.082637,0.100696,0.109620,0.106425,0.090919,0.097545,0.115418,0.066173,0.095993,0.092079,0.091212,0.065974,0.106859,0.107242,0.089689,0.086400,0.095495,0.093490,0.114779,0.103950
2609.707242,0.004146,0.012273,0.026519,0.000766,0.017236,0.008714,0.016675,0.007957,0.023330,0.027011,0.000550,0.039670,0.007737,0.000185,0.018593,0.016674,0.034102,0.000000,0.019232,0.001458,0.008573,0.043490,0.018614,0.041390,0.052039,0.020176,0.003749,0.028299,0.044939,0.000000,0.041872,0.000000,0.001459,0.025723,0.000000,0.007558,0.015507,0.021525,0.019346,0.000000,0.128566,0.091111,0.112030,0.089969,0.124426,0.082695,0.084098,0.113570,0.100447,0.094456,0.155898,0.090892,0.103734,0.101674,0.117799,0.117179,0.121750,0.123502,0.076258,0.106983
2614.637904,0.023193,0.038658,0.005364,0.008940,0.043313,0.019250,0.005013,0.000000,0.018701,0.068864,0.010834,0.015897,0.020197,0.001089,0.018521,0.014105,0.011866,0.000000,0.000000,0.003539,0.000000,0.036378,0.023300,0.013156,0.059095,0.034025,0.010359,0.038887,0.023793,0.001545,0.030841,0.043604,0.011779,0.025164,0.000979,0.029183,0.007615,0.025790,0.000000,0.000000,0.079325,0.145493,0.115043,0.141502,0.113305,0.089418,0.126538,0.083220,0.101069,0.090200,0.138214,0.097248,0.129161,0.092290,0.111831,0.111607,0.120119,0.128436,0.129396,0.118121
2619.568567,0.023738,0.029880,0.033317,0.000000,0.044068,0.037691,0.040858,0.000000,0.040422,0.000000,0.000000,0.003156,0.025083,0.000000,0.001050,0.001723,0.000000,0.000000,0.050650,0.010857,0.022217,0.020251,0.031389,0.033781,0.002686,0.027834,0.031514,0.006795,0.004132,0.000000,0.032632,0.000000,0.000000,0.000000,0.000000,0.024345,0.000000,0.052739,0.018621,0.000000,0.136532,0.093798,0.139656,0.118623,0.103966,0.137186,0.122953,0.109312,0.095991,0.128147,0.119353,0.083458,0.143722,0.069460,0.096916,0.152768,0.079071,0.126438,0.092489,0.131328
2624.499230,0.047712,0.010837,0.000000,0.000000,0.026546,0.014942,0.035812,0.000000,0.025923,0.000000,0.000378,0.027177,0.040576,0.006779,0.011391,0.000000,0.015794,0.029062,0.000000,0.000000,0.030547,0.035200,0.035805,0.015460,0.018233,0.032899,0.000000,0.018432,0.049783,0.017466,0.011604,0.038758,0.000000,0.032223,0.000000,0.033389,0.000000,0.000000,0.009484,0.008826,0.132979,0.110446,0.137419,0.161098,0.117723,0.136670,0.147964,0.115885,0.137308,0.118096,0.167364,0.118877,0.109444,0.080726,0.125189,0.149525,0.145815,0.134320,0.160469,0.122875
2629.429892,0.058131,0.022462,0.040482,0.000000,0.031467,0.015894,0.007580,0.021863,0.003487,0.020285,0.030622,0.021714,0.030347,0.010853,0.003135,0.002262,0.000000,0.014861,0.021977,0.022995,0.029843,0.024629,0.000000,0.001157,0.016137,0.024880,0.034525,0.001648,0.000000,0.000000,0.017212,0.004211,0.014665,0.026253,0.000000,0.041139,0.000000,0.039911,0.000000,0.018250,0.148343,0.126962,0.167144,0.151255,0.145288,0.130592,0.181516,0.112699,0.153770,0.164188,0.174505,0.143118,0.138110,0.126930,0.139485,0.155583,0.163148,0.131754,0.166318,0.167461
2634.360555,0.022111,0.029795,0.041919,0.002649,0.025105,0.008504,0.000000,0.000000,0.024788,0.022813,0.003499,0.016834,0.011724,0.011814,0.007327,0.036069,0.013352,0.029076,0.055355,0.000000,0.016140,0.036070,0.027551,0.017445,0.028575,0.014578,0.008720,0.034118,0.013596,0.023120,0.034559,0.011705,0.000000,0.004474,0.037440,0.020849,0.030587,0.038878,0.000000,0.012503,0.158143,0.205269,0.165365,0.162094,0.164734,0.162592,0.185385,0.127336,0.165411,0.151143,0.197625,0.147043,0.169744,0.133069,0.151074,0.161526,0.125845,0.171650,0.133102,0.172848
2639.291217,0.010831,0.038352,0.009938,0.000000,0.010714,0.032455,0.046260,0.002824,0.029201,0.002169,0.002572,0.022923,0.010924,0.000000,0.023482,0.003646,0.016281,0.013762,0.002379,0.007488,0.037805,0.012280,0.003421,0.034414,0.000000,0.040194,0.023946,0.011711,0.019632,0.003628,0.037797,0.052651,0.000000,0.000000,0.035896,0.000000,0.025120,0.037502,0.017887,0.022428,0.155027,0.180856,0.182276,0.200689,0.225001,0.154873,0.184337,0.172007,0.169906,0.187846,0.172807,0.145015,0.182452,0.161759,0.195496,0.172590,0.176384,0.205137,0.171655,0.186861
2644.221880,0.023503,0.018662,0.008988,0.018869,0.054145,0.012458,0.000000,0.000000,0.003045,0.015736,0.016338,0.000000,0.012183,0.000000,0.000000,0.007766,0.002651,0.015120,0.039913,0.012227,0.024791,0.026910,0.020017,0.033439,0.027025,0.030075,0.010970,0.013702,0.010352,0.012213,0.026312,0.019143,0.000000,0.000267,0.030912,0.004559,0.003782,0.001646,0.000000,0.013545,0.206804,0.219051,0.145092,0.203941,0.181158,0.170741,0.181984,0.161338,0.201700,0.203654,0.218801,0.166314,0.198171,0.164543,0.213924,0.179306,0.219661,0.231978,0.167661,0.195333
2649.152542,0.013783,0.024892,0.023507,0.001026,0.037482,0.009692,0.030880,0.000000,0.008320,0.000000,0.035290,0.053207,0.013232,0.000000,0.028215,0.006996,0.014234,0.026788,0.041666,0.000000,0.033318,0.021268,0.009501,0.042988,0.031737,0.044426,0.067086,0.038799,0.047257,0.021751,0.037394,0.008670,0.000000,0.011606,0.000000,0.037161,0.000000,0.008092,0.041342,0.030396,0.241342,0.194759,0.213656,0.255436,0.214007,0.218561,0.215523,0.205779,0.252626,0.221654,0.229083,0.177376,0.236211,0.188958,0.223495,0.210513,0.255624,0.248510,0.261840,0.260299
2654.083205,0.011405,0.000000,0.020624,0.002385,0.075408,0.007235,0.043721,0.033293,0.009273,0.009053,0.014914,0.008679,0.000815,0.018277,0.017133,0.028177,0.003943,0.013631,0.021815,0.000000,0.023654,0.003372,0.051842,0.011423,0.007900,0.051999,0.000871,0.026955,0.030738,0.006208,0.023580,0.024624,0.000000,0.040801,0.009896,0.048648,0.000000,0.018537,0.000000,0.032312,0.211291,0.230995,0.282434,0.283391,0.272088,0.238477,0.253041,0.212895,0.268905,0.243278,0.268693,0.208924,0.245416,0.253665,0.270216,0.219810,0.249909,0.279075,0.284574,0.295651
2659.013867,0.023760,0.008788,0.002810,0.002327,0.017282,0.030652,0.000000,0.000000,0.005267,0.030549,0.014920,0.016670,0.022620,0.023804,0.028922,0.051873,0.000000,0.020036,0.000000,0.019416,0.017514,0.058117,0.031044,0.018161,0.000000,0.022758,0.031594,0.034481,0.042784,0.000000,0.007665,0.054312,0.000000,0.017611,0.047885,0.033329,0.000000,0.018112,0.023736,0.000000,0.282943,0.289538,0.270384,0.321433,0.284552,0.278324,0.283216,0.245639,0.322992,0.314603,0.303720,0.225038,0.287224,0.273838,0.283661,0.285764,0.344654,0.286849,0.294576,0.282166
2663.944530,0.006084,0.058689,0.030673,0.014831,0.028477,0.011080,0.014634,0.000000,0.022508,0.043716,0.037500,0.037773,0.000000,0.027266,0.031231,0.000000,0.037130,0.000000,0.041769,0.000000,0.003933,0.042766,0.020976,0.024980,0.006542,0.016087,0.000000,0.024750,0.018361,0.026374,0.033446,0.021554,0.018493,0.012843,0.011913,0.053072,0.010699,0.044980,0.000000,0.000000,0.317873,0.313780,0.316850,0.397182,0.336326,0.354362,0.342848,0.316431,0.350853,0.347292,0.356688,0.307045,0.361733,0.309651,0.334946,0.334608,0.350708,0.335308,0.310452,0.374252
2668.875193,0.035822,0.000000,0.000000,0.000000,0.046906,0.000000,0.003171,0.016667,0.034581,0.011478,0.029653,0.000564,0.000000,0.006462,0.037695,0.025513,0.020196,0.005043,0.017378,0.000000,0.000000,0.014512,0.046422,0.034905,0.011719,0.021125,0.012683,0.034663,0.039167,0.000000,0.020702,0.006472,0.000000,0.041109,0.000000,0.023022,0.011361,0.025510,0.000000,0.000000,0.359716,0.368507,0.355842,0.436557,0.353002,0.363553,0.395306,0.301460,0.383680,0.353621,0.379157,0.345770,0.396231,0.383542,0.418448,0.410797,0.393772,0.396393,0.380054,0.384044
2673.805855,0.023089,0.023603,0.012734,0.022298,0.026660,0.031961,0.018711,0.000000,0.050355,0.009868,0.029418,0.043842,0.015500,0.024556,0.026581,0.017629,0.004421,0.024303,0.005648,0.000000,0.028094,0.002615,0.020283,0.021658,0.032631,0.017783,0.026088,0.028931,0.021013,0.035277,0.000000,0.024116,0.005747,0.040568,0.015208,0.000000,0.008313,0.058297,0.020320,0.000000,0.423482,0.427146,0.381499,0.476170,0.408117,0.409647,0.472139,0.368988,0.486253,0.454285,0.469923,0.394795,0.473297,0.393224,0.472747,0.430433,0.457148,0.457431,0.431482,0.455908
2678.736518,0.029507,0.033686,0.013294,0.010380,0.006153,0.008168,0.015231,0.017519,0.037828,0.022645,0.038152,0.044184,0.000000,0.003225,0.028030,0.009871,0.000000,0.011578,0.039208,0.021229,0.015098,0.015743,0.008643,0.006680,0.007776,0.000000,0.000000,0.007413,0.021149,0.000000,0.042831,0.000000,0.004138,0.020499,0.000000,0.012703,0.000000,0.032958,0.000000,0.017407,0.468149,0.471468,0.479754,0.557420,0.510079,0.499064,0.517891,0.424497,0.489709,0.457709,0.501526,0.494251,0.471073,0.470730,0.532486,0.506019,0.520355,0.502316,0.504107,0.469686
2683.667180,0.021762,0.023059,0.015686,0.004876,0.014111,0.027258,0.044496,0.029188,0.034752,0.034398,0.003553,0.023025,0.005238,0.001726,0.012064,0.024802,0.013067,0.002469,0.002439,0.000000,0.051197,0.013822,0.018320,0.000000,0.000000,0.057714,0.000000,0.031281,0.029130,0.000500,0.034916,0.008043,0.000000,0.024681,0.000000,0.016158,0.010516,0.044240,0.007582,0.013834,0.521598,0.525427,0.559136,0.612902,0.541696,0.504432,0.532046,0.498313,0.537631,0.548544,0.574917,0.504535,0.553938,0.503778,0.609089,0.513563,0.589054,0.579726,0.576961,0.561119
2688.597843,0.012012,0.015307,0.026174,0.002858,0.033064,0.027600,0.020125,0.000000,0.036964,0.023329,0.025290,0.010091,0.000000,0.000000,0.025595,0.000000,0.020007,0.027786,0.035379,0.026639,0.000000,0.017912,0.015150,0.045166,0.030114,0.036376,0.013782,0.021353,0.030809,0.017123,0.040970,0.010206,0.042682,0.035492,0.009069,0.027259,0.000000,0.021876,0.000000,0.008500,0.603784,0.576462,0.606880,0.656382,0.631298,0.569583,0.654312,0.530414,0.613226,0.602695,0.617888,0.566054,0.611690,0.567391,0.640399,0.568932,0.613953,0.646005,0.607590,0.631939
2693.528505,0.008087,0.028812,0.000000,0.011477,0.037490,0.042577,0.009368,0.010423,0.040452,0.001189,0.010320,0.020396,0.023114,0.000000,0.000000,0.030894,0.025085,0.025815,0.005744,0.027695,0.031606,0.002042,0.022571,0.043233,0.025727,0.069813,0.030203,0.023276,0.034060,0.017545,0.020130,0.032088,0.000000,0.001819,0.013089,0.026127,0.017285,0.023124,0.000000,0.000000,0.606585,0.605076,0.612716,0.679809,0.654348,0.606016,0.648360,0.586432,0.673605,0.628756,0.663318,0.564946,0.687552,0.619707,0.680874,0.623406,0.689085,0.700551,0.643643,0.654161
2698.459168,0.020928,0.029879,0.031316,0.020392,0.029666,0.039753,0.029806,0.000000,0.009668,0.021051,0.039716,0.000000,0.009374,0.000000,0.010947,0.019644,0.036159,0.015876,0.025714,0.000000,0.000923,0.014137,0.036775,0.012011,0.032301,0.019651,0.033313,0.032649,0.020110,0.019166,0.054225,0.011694,0.046687,0.021076,0.001323,0.000000,0.005792,0.041247,0.000000,0.000000,0.639750,0.631233,0.621955,0.709043,0.693331,0.637159,0.659514,0.620395,0.707811,0.628448,0.688511,0.598228,0.738704,0.637873,0.714728,0.619462,0.710899,0.724671,0.639868,0.696195
2703.389831,0.015369,0.028547,0.017519,0.019139,0.049491,0.010641,0.004671,0.015815,0.028964,0.032028,0.036031,0.052115,0.007307,0.020452,0.028915,0.000000,0.018184,0.002373,0.000000,0.012900,0.017174,0.029911,0.019694,0.050743,0.019974,0.039705,0.000000,0.017807,0.000000,0.000000,0.036797,0.029153,0.000000,0.006928,0.004103,0.031813,0.015341,0.049095,0.000000,0.001336,0.638646,0.636877,0.625862,0.747725,0.707941,0.680569,0.628247,0.644643,0.697144,0.623192,0.660167,0.586243,0.685075,0.628252,0.724922,0.639930,0.754002,0.700483,0.627526,0.677711
2708.320493,0.029504,0.000000,0.009097,0.008889,0.049358,0.018036,0.003011,0.008290,0.022311,0.001963,0.003186,0.029520,0.017463,0.033778,0.014499,0.045014,0.000000,0.032203,0.008635,0.000000,0.002083,0.036119,0.020677,0.022959,0.038203,0.034247,0.018338,0.008719,0.018319,0.000000,0.045514,0.041234,0.000000,0.000000,0.000000,0.001184,0.007250,0.022207,0.000000,0.008680,0.607324,0.574489,0.619741,0.680479,0.645577,0.580663,0.633127,0.604491,0.655788,0.626108,0.651427,0.571964,0.682193,0.611024,0.702711,0.611368,0.679841,0.681023,0.617702,0.665939
2713.251156,0.025262,0.027485,0.000000,0.017908,0.037358,0.000000,0.049890,0.010590,0.014214,0.000000,0.045348,0.016146,0.013138,0.000000,0.023503,0.031348,0.046088,0.061032,0.000000,0.000000,0.023287,0.000000,0.039981,0.032354,0.028450,0.028334,0.000000,0.049016,0.000000,0.016274,0.017210,0.048940,0.005740,0.022759,0.003660,0.016004,0.000000,0.056407,0.000000,0.000000,0.569462,0.552452,0.560418,0.637708,0.599058,0.596956,0.625286,0.521375,0.645061,0.549776,0.579711,0.505191,0.660862,0.590292,0.627981,0.548099,0.620311,0.665797,0.554804,0.637766
2718.181818,0.000868,0.014803,0.000000,0.004262,0.032091,0.051302,0.000000,0.031312,0.008384,0.023909,0.001072,0.013288,0.000000,0.010657,0.000000,0.037118,0.030658,0.001321,0.002889,0.000000,0.016815,0.028919,0.027078,0.046976,0.000000,0.046626,0.043451,0.060859,0.018940,0.016824,0.023203,0.000000,0.020228,0.033184,0.017456,0.022612,0.022817,0.029697,0.000000,0.009210,0.550664,0.511177,0.528731,0.596682,0.575360,0.496689,0.526083,0.526218,0.568674,0.508088,0.537794,0.459517,0.557395,0.503740,0.565676,0.489523,0.552357,0.572169,0.492793,0.528833
2723.112481,0.026646,0.020393,0.027405,0.024680,0.027115,0.029099,0.000846,0.015214,0.007509,0.021380,0.042468,0.038509,0.043999,0.008926,0.040178,0.000000,0.024822,0.000000,0.019443,0.013705,0.032405,0.011585,0.038916,0.015591,0.022890,0.029733,0.001931,0.021711,0.009589,0.008490,0.050987,0.019628,0.012883,0.046319,0.006194,0.023478,0.000000,0.061433,0.000000,0.013449,0.452986,0.437347,0.463657,0.490501,0.493050,0.434946,0.477249,0.439682,0.504245,0.454088,0.470067,0.404856,0.552301,0.437321,0.523082,0.438507,0.504278,0.529647,0.424438,0.488768
2728.043143,0.001314,0.034395,0.003609,0.001660,0.041645,0.046289,0.010456,0.030971,0.011812,0.032164,0.025445,0.054361,0.001834,0.000000,0.005137,0.010750,0.033821,0.002137,0.012893,0.000000,0.019913,0.010672,0.024413,0.010312,0.033269,0.028384,0.035075,0.048542,0.038740,0.033465,0.028282,0.000000,0.000000,0.027617,0.001340,0.020290,0.013467,0.012437,0.026286,0.000000,0.458096,0.387466,0.382225,0.462408,0.430006,0.405695,0.418564,0.368194,0.432705,0.383637,0.404017,0.369878,0.428749,0.431630,0.450145,0.376333,0.435603,0.488812,0.370540,0.412219
2732.973806,0.014436,0.041899,0.022153,0.000000,0.048339,0.015488,0.000000,0.018170,0.000000,0.016476,0.006442,0.007218,0.026324,0.000000,0.022699,0.006150,0.000000,0.000000,0.019527,0.000799,0.025634,0.023476,0.000000,0.000000,0.020061,0.032584,0.007398,0.034916,0.000000,0.007020,0.029215,0.032177,0.000000,0.033870,0.000000,0.001615,0.000000,0.027991,0.039663,0.029714,0.333523,0.375873,0.334552,0.344062,0.393790,0.356103,0.378946,0.340463,0.417989,0.326356,0.325473,0.295639,0.377035,0.328153,0.387320,0.373916,0.358638,0.433496,0.331651,0.342347
2737.904468,0.020282,0.046565,0.040153,0.026229,0.032936,0.000000,0.000000,0.000000,0.026089,0.003380,0.002114,0.019152,0.041046,0.000000,0.015179,0.027354,0.003473,0.000000,0.039684,0.004039,0.039347,0.017053,0.002056,0.029906,0.045739,0.000000,0.006335,0.016526,0.059893,0.027148,0.054753,0.025181,0.021494,0.011372,0.025034,0.008862,0.000000,0.045557,0.010684,0.018328,0.273595,0.321795,0.327242,0.323484,0.311832,0.307540,0.301674,0.274902,0.362468,0.279378,0.307460,0.280406,0.309787,0.301321,0.320669,0.304289,0.312219,0.331978,0.281792,0.314223
2742.835131,0.000000,0.021544,0.039664,0.004092,0.040005,0.048880,0.028722,0.011484,0.016335,0.007127,0.016557,0.000000,0.000000,0.000000,0.032438,0.040804,0.001029,0.000000,0.014020,0.012402,0.026386,0.041533,0.000000,0.032580,0.011286,0.017431,0.041347,0.013107,0.018111,0.029767,0.049008,0.020526,0.027953,0.000000,0.000000,0.027682,0.006163,0.032978,0.000000,0.017089,0.266408,0.307804,0.290029,0.262481,0.287102,0.254280,0.261791,0.247894,0.283128,0.257353,0.272523,0.250982,0.307520,0.244779,0.288240,0.296273,0.288183,0.312336,0.243751,0.300827
2747.765794,0.027324,0.047168,0.049203,0.000000,0.026127,0.023025,0.000000,0.015602,0.018669,0.000000,0.021558,0.040525,0.011251,0.000000,0.008743,0.000000,0.031271,0.031534,0.000000,0.000000,0.015243,0.041640,0.042504,0.040079,0.032089,0.017182,0.000000,0.023122,0.000000,0.016518,0.032968,0.011191,0.000000,0.003608,0.016898,0.003139,0.000000,0.024179,0.000000,0.000000,0.223261,0.270197,0.243140,0.266053,0.229561,0.253730,0.255856,0.206433,0.285283,0.251374,0.243635,0.214135,0.230534,0.217366,0.256729,0.221745,0.249770,0.268558,0.232499,0.275511
2752.696456,0.028442,0.051720,0.015821,0.000000,0.006616,0.023786,0.000023,0.000000,0.022888,0.000000,0.009453,0.031748,0.000000,0.001454,0.000000,0.016274,0.000000,0.031773,0.010892,0.000000,0.038814,0.023934,0.029624,0.035458,0.000000,0.058614,0.035510,0.020502,0.031852,0.006816,0.062168,0.003401,0.022419,0.021377,0.000000,0.000000,0.000000,0.045704,0.007557,0.018776,0.241057,0.204948,0.242527,0.237215,0.198180,0.190219,0.233946,0.186634,0.238565,0.203712,0.248393,0.207807,0.230521,0.224034,0.227485,0.247952,0.253746,0.231730,0.190134,0.243246
2757.627119,0.022928,0.051110,0.001661,0.000000,0.014066,0.022427,0.003081,0.030818,0.029871,0.005004,0.032031,0.067571,0.027711,0.000752,0.000000,0.013609,0.004444,0.042976,0.017691,0.000000,0.015669,0.017996,0.013780,0.026495,0.019608,0.040237,0.005928,0.022294,0.033042,0.023618,0.003286,0.000000,0.010597,0.004424,0.019193,0.000000,0.000000,0.051021,0.007621,0.007623,0.203215,0.176935,0.192007,0.199040,0.208175,0.201376,0.180505,0.127448,0.203898,0.177948,0.184445,0.166605,0.203210,0.194601,0.197722,0.184139,0.217478,0.234101,0.190390,0.212319
2762.557781,0.018182,0.055723,0.039603,0.039971,0.045927,0.033072,0.000000,0.008051,0.006202,0.006431,0.000000,0.027109,0.003941,0.000987,0.010190,0.034368,0.037150,0.029793,0.034975,0.000000,0.024635,0.061049,0.004617,0.045383,0.009760,0.043725,0.000000,0.026090,0.031971,0.018393,0.028039,0.038197,0.005019,0.047446,0.023560,0.011543,0.000000,0.027428,0.000000,0.008390,0.155499,0.166066,0.168480,0.179480,0.196445,0.221390,0.180233,0.175648,0.208219,0.194501,0.193715,0.150424,0.169046,0.155632,0.194124,0.171812,0.179691,0.199371,0.171407,0.184733
2767.488444,0.019143,0.028141,0.026845,0.011129,0.040248,0.031104,0.000000,0.013463,0.014972,0.035074,0.022021,0.021832,0.000000,0.012708,0.000000,0.015241,0.021705,0.007789,0.035284,0.005609,0.012170,0.062467,0.028785,0.006175,0.001674,0.041074,0.000000,0.008072,0.063289,0.021507,0.019662,0.017268,0.000000,0.035520,0.000000,0.000000,0.001657,0.047984,0.000000,0.000000,0.154296,0.171524,0.156526,0.224808,0.159686,0.129162,0.174303,0.137011,0.157755,0.172050,0.213921,0.135465,0.152441,0.170977,0.158376,0.169304,0.177664,0.200371,0.158307,0.156014
2772.419106,0.008338,0.027686,0.041543,0.000000,0.060886,0.000000,0.012736,0.000000,0.000000,0.000000,0.022205,0.017230,0.032339,0.000000,0.025415,0.000000,0.003382,0.035932,0.033780,0.006552,0.006348,0.036368,0.020015,0.031782,0.000000,0.026900,0.032620,0.043936,0.009650,0.000000,0.054860,0.021460,0.000000,0.011297,0.000000,0.011298,0.006965,0.027056,0.015737,0.000000,0.137770,0.080612,0.153192,0.164871,0.114367,0.143275,0.148196,0.136794,0.155438,0.148381,0.135517,0.134197,0.136799,0.120419,0.135835,0.165034,0.138809,0.139062,0.116768,0.155609
2777.349769,0.021109,0.045728,0.021550,0.012010,0.033331,0.041151,0.053018,0.008168,0.000000,0.014335,0.000000,0.043879,0.025505,0.019996,0.041802,0.012467,0.043629,0.005430,0.012156,0.039213,0.000000,0.026876,0.028136,0.034063,0.023792,0.058940,0.010961,0.008195,0.029751,0.018801,0.056732,0.026679,0.008242,0.044441,0.000000,0.000000,0.000000,0.020784,0.007830,0.000000,0.178700,0.132044,0.089760,0.153857,0.124781,0.128193,0.121177,0.116563,0.162912,0.128681,0.147753,0.114887,0.136676,0.135959,0.120053,0.160458,0.110495,0.105313,0.140846,0.137679
2782.280431,0.016064,0.006337,0.042912,0.000000,0.047947,0.012106,0.023136,0.012271,0.000000,0.004677,0.027753,0.001680,0.000000,0.000000,0.000000,0.000000,0.000000,0.010212,0.028234,0.014815,0.029687,0.047455,0.007404,0.022656,0.027512,0.026750,0.006056,0.009340,0.027218,0.039091,0.021118,0.035179,0.000000,0.025877,0.000000,0.003529,0.000000,0.057270,0.001766,0.000000,0.122940,0.143265,0.123255,0.117362,0.121257,0.087282,0.157088,0.097307,0.132575,0.120765,0.142811,0.097536,0.104442,0.112594,0.120455,0.126348,0.087040,0.131902,0.097570,0.092322
2787.211094,0.027709,0.034761,0.036665,0.036689,0.056255,0.013260,0.023345,0.001013,0.044673,0.041904,0.000000,0.042243,0.030098,0.005159,0.000000,0.001784,0.018310,0.000000,0.000000,0.013612,0.000000,0.055325,0.002711,0.056069,0.008421,0.005891,0.000000,0.045164,0.012445,0.005372,0.032026,0.054884,0.000000,0.042963,0.000000,0.004734,0.003630,0.024895,0.004872,0.027855,0.115946,0.113748,0.114467,0.109340,0.104821,0.106209,0.135935,0.114222,0.094315,0.119353,0.121103,0.100761,0.092265,0.114977,0.113134,0.097820,0.109421,0.124542,0.100203,0.141397
